employee_id,cost_center,punch_in_time,punch_out_time,punch_apply_date,hours_worked,paycode
5012165,18048,,,2021-06-06,7.0,ON_CALL
5012165,18048,2021-06-06 14:03:00,2021-06-06 15:03:00,2021-06-06,1.0,WRK
5012319,53410,,,2021-06-06,8.0,ABSENT
5014147,54013,,,2021-06-06,8.0,ABSENT
507800,53410,,,2021-06-06,1.0,CHARGE
507800,53410,2021-06-06 6:20:00,2021-06-06 11:57:00,2021-06-06,5.6,WRK
507800,53410,,,2021-06-06,0.8,BREAK
507800,53410,2021-06-06 12:45:00,2021-06-06 14:20:00,2021-06-06,1.6,WRK
1377208,53410,,,2021-06-07,8.0,ABSENT
1977006,54013,,,2021-06-07,7.0,ON_CALL
1977006,54013,2021-06-07 6:00:00,2021-06-07 7:00:00,2021-06-07,1.0,WRK
3974506,54013,2021-06-07 14:14:00,2021-06-07 17:57:00,2021-06-07,3.7,WRK
3974506,54013,,,2021-06-07,1.0,BREAK
3974506,54013,2021-06-07 18:57:00,2021-06-07 22:14:00,2021-06-07,3.3,WRK
4019778,53410,,,2021-06-07,8.0,ABSENT
4024378,18048,2021-06-07 6:16:00,2021-06-07 11:54:00,2021-06-07,5.6,WRK
4024378,18048,,,2021-06-07,0.6,BREAK
4024378,18048,2021-06-07 12:32:00,2021-06-07 14:16:00,2021-06-07,1.7,WRK
5001188,53410,,,2021-06-07,5.0,ON_CALL
5001188,53410,2021-06-07 6:17:00,2021-06-07 9:17:00,2021-06-07,3.0,WRK
5001252,11151,2021-06-07 14:05:00,2021-06-07 19:41:00,2021-06-07,5.6,WRK
5001252,11151,,,2021-06-07,0.9,BREAK
5001252,11151,2021-06-07 20:34:00,2021-06-07 22:05:00,2021-06-07,1.5,WRK
5005963,53410,,,2021-06-07,1.0,CHARGE
5005963,53410,2021-06-07 6:19:00,2021-06-07 10:05:00,2021-06-07,3.8,WRK
5005963,53410,,,2021-06-07,0.9,BREAK
5005963,53410,2021-06-07 10:57:00,2021-06-07 14:19:00,2021-06-07,3.4,WRK
5009770,53410,2021-06-07 14:15:00,2021-06-07 17:56:00,2021-06-07,3.7,WRK
5009770,53410,,,2021-06-07,0.6,BREAK
5009770,53410,2021-06-07 18:34:00,2021-06-07 22:15:00,2021-06-07,3.7,WRK
5010823,55050,2021-06-07 14:15:00,2021-06-07 18:46:00,2021-06-07,4.5,WRK
5010823,55050,,,2021-06-07,0.7,BREAK
5010823,55050,2021-06-07 19:25:00,2021-06-07 22:15:00,2021-06-07,2.8,WRK
5010831,18048,,,2021-06-07,2.0,CHARGE
5010831,18048,2021-06-07 6:14:00,2021-06-07 11:48:00,2021-06-07,5.6,WRK
5010831,18048,,,2021-06-07,0.8,BREAK
5010831,18048,2021-06-07 12:36:00,2021-06-07 14:14:00,2021-06-07,1.6,WRK
5011015,55050,,,2021-06-07,8.0,ABSENT
5011018,54013,,,2021-06-07,8.0,ABSENT
5011060,55050,,,2021-06-07,1.0,CHARGE
5011060,55050,2021-06-07 14:19:00,2021-06-07 18:58:00,2021-06-07,4.7,WRK
5011060,55050,,,2021-06-07,0.5,BREAK
5011060,55050,2021-06-07 19:29:00,2021-06-07 22:19:00,2021-06-07,2.8,WRK
5011110,31288,,,2021-06-07,3.0,CHARGE
5011110,31288,2021-06-07 6:11:00,2021-06-07 9:44:00,2021-06-07,3.6,WRK
5011110,31288,,,2021-06-07,0.7,BREAK
5011110,31288,2021-06-07 10:27:00,2021-06-07 14:11:00,2021-06-07,3.7,WRK
5011147,55050,,,2021-06-07,5.0,ON_CALL
5011147,55050,2021-06-07 6:12:00,2021-06-07 9:12:00,2021-06-07,3.0,WRK
5011401,53410,2021-06-07 14:09:00,2021-06-07 17:51:00,2021-06-07,3.7,WRK
5011401,53410,,,2021-06-07,0.8,BREAK
5011401,53410,2021-06-07 18:36:00,2021-06-07 22:09:00,2021-06-07,3.5,WRK
5011499,53410,2021-06-07 6:16:00,2021-06-07 9:49:00,2021-06-07,3.6,WRK
5011499,53410,,,2021-06-07,0.8,BREAK
5011499,53410,2021-06-07 10:40:00,2021-06-07 14:16:00,2021-06-07,3.6,WRK
5011633,54013,,,2021-06-07,8.0,ABSENT
5012159,54013,,,2021-06-07,8.0,ABSENT
5012163,11151,,,2021-06-07,8.0,ON_CALL
5012165,18048,,,2021-06-07,8.0,ON_CALL
5014147,54013,,,2021-06-07,5.0,ON_CALL
5014147,54013,2021-06-07 6:13:00,2021-06-07 9:13:00,2021-06-07,3.0,WRK
507800,53410,,,2021-06-07,6.0,ON_CALL
507800,53410,2021-06-07 14:03:00,2021-06-07 16:03:00,2021-06-07,2.0,WRK
1672200,31288,,,2021-06-08,2.0,CHARGE
1672200,31288,2021-06-08 6:02:00,2021-06-08 8:51:00,2021-06-08,2.8,WRK
1672200,31288,,,2021-06-08,1.0,BREAK
1672200,31288,2021-06-08 9:49:00,2021-06-08 14:02:00,2021-06-08,4.2,WRK
1977006,54013,,,2021-06-08,7.0,ON_CALL
1977006,54013,2021-06-08 14:19:00,2021-06-08 15:19:00,2021-06-08,1.0,WRK
3974506,54013,,,2021-06-08,6.0,ON_CALL
3974506,54013,2021-06-08 6:02:00,2021-06-08 8:02:00,2021-06-08,2.0,WRK
4024378,18048,,,2021-06-08,7.0,ON_CALL
4024378,18048,2021-06-08 14:20:00,2021-06-08 15:20:00,2021-06-08,1.0,WRK
5001188,53410,2021-06-08 14:04:00,2021-06-08 17:45:00,2021-06-08,3.7,WRK
5001188,53410,,,2021-06-08,1.0,BREAK
5001188,53410,2021-06-08 18:43:00,2021-06-08 22:04:00,2021-06-08,3.4,WRK
5001252,11151,2021-06-08 14:12:00,2021-06-08 16:58:00,2021-06-08,2.8,WRK
5001252,11151,,,2021-06-08,0.7,BREAK
5001252,11151,2021-06-08 17:42:00,2021-06-08 22:12:00,2021-06-08,4.5,WRK
5005963,53410,,,2021-06-08,8.0,ON_CALL
5009770,53410,,,2021-06-08,8.0,ABSENT
5010823,55050,,,2021-06-08,8.0,ABSENT
5010831,18048,,,2021-06-08,8.0,ON_CALL
5010836,54013,,,2021-06-08,1.0,CHARGE
5010836,54013,2021-06-08 6:11:00,2021-06-08 11:43:00,2021-06-08,5.5,WRK
5010836,54013,,,2021-06-08,0.7,BREAK
5010836,54013,2021-06-08 12:27:00,2021-06-08 14:11:00,2021-06-08,1.7,WRK
5011015,55050,,,2021-06-08,6.0,ON_CALL
5011015,55050,2021-06-08 6:04:00,2021-06-08 8:04:00,2021-06-08,2.0,WRK
5011018,54013,2021-06-08 6:08:00,2021-06-08 8:57:00,2021-06-08,2.8,WRK
5011018,54013,,,2021-06-08,0.6,BREAK
5011018,54013,2021-06-08 9:31:00,2021-06-08 14:08:00,2021-06-08,4.6,WRK
5011060,55050,,,2021-06-08,8.0,ABSENT
5011105,51100,,,2021-06-08,6.0,ON_CALL
5011105,51100,2021-06-08 6:03:00,2021-06-08 8:03:00,2021-06-08,2.0,WRK
5011401,53410,,,2021-06-08,5.0,ON_CALL
5011401,53410,2021-06-08 14:11:00,2021-06-08 17:11:00,2021-06-08,3.0,WRK
5011499,53410,2021-06-08 6:08:00,2021-06-08 9:50:00,2021-06-08,3.7,WRK
5011499,53410,,,2021-06-08,0.6,BREAK
5011499,53410,2021-06-08 10:28:00,2021-06-08 14:08:00,2021-06-08,3.7,WRK
5011633,54013,,,2021-06-08,8.0,ABSENT
5012163,11151,,,2021-06-08,3.0,CHARGE
5012163,11151,2021-06-08 14:17:00,2021-06-08 18:48:00,2021-06-08,4.5,WRK
5012163,11151,,,2021-06-08,0.9,BREAK
5012163,11151,2021-06-08 19:41:00,2021-06-08 22:17:00,2021-06-08,2.6,WRK
5012165,18048,,,2021-06-08,8.0,ABSENT
5012319,53410,,,2021-06-08,8.0,ABSENT
5012329,11151,,,2021-06-08,8.0,ON_CALL
5014147,54013,,,2021-06-08,8.0,ABSENT
507800,53410,,,2021-06-08,3.0,CHARGE
507800,53410,2021-06-08 6:05:00,2021-06-08 10:44:00,2021-06-08,4.7,WRK
507800,53410,,,2021-06-08,0.8,BREAK
507800,53410,2021-06-08 11:33:00,2021-06-08 14:05:00,2021-06-08,2.5,WRK
1377208,53410,,,2021-06-09,7.0,ON_CALL
1377208,53410,2021-06-09 6:07:00,2021-06-09 7:07:00,2021-06-09,1.0,WRK
1977006,54013,,,2021-06-09,6.0,ON_CALL
1977006,54013,2021-06-09 14:02:00,2021-06-09 16:02:00,2021-06-09,2.0,WRK
3974506,54013,,,2021-06-09,8.0,ON_CALL
4019778,53410,,,2021-06-09,8.0,ABSENT
4024378,18048,,,2021-06-09,7.0,ON_CALL
4024378,18048,2021-06-09 6:14:00,2021-06-09 7:14:00,2021-06-09,1.0,WRK
5001188,53410,,,2021-06-09,6.0,ON_CALL
5001188,53410,2021-06-09 6:04:00,2021-06-09 8:04:00,2021-06-09,2.0,WRK
5001252,11151,,,2021-06-09,8.0,ON_CALL
5005963,53410,2021-06-09 6:05:00,2021-06-09 10:51:00,2021-06-09,4.8,WRK
5005963,53410,,,2021-06-09,0.8,BREAK
5005963,53410,2021-06-09 11:38:00,2021-06-09 14:05:00,2021-06-09,2.5,WRK
5009770,53410,,,2021-06-09,8.0,ABSENT
5010823,55050,,,2021-06-09,5.0,ON_CALL
5010823,55050,2021-06-09 14:09:00,2021-06-09 17:09:00,2021-06-09,3.0,WRK
5010831,18048,,,2021-06-09,8.0,ABSENT
5011015,55050,,,2021-06-09,8.0,ABSENT
5011060,55050,,,2021-06-09,1.0,CHARGE
5011060,55050,2021-06-09 14:05:00,2021-06-09 17:43:00,2021-06-09,3.6,WRK
5011060,55050,,,2021-06-09,0.9,BREAK
5011060,55050,2021-06-09 18:40:00,2021-06-09 22:05:00,2021-06-09,3.4,WRK
5011105,51100,2021-06-09 6:05:00,2021-06-09 9:40:00,2021-06-09,3.6,WRK
5011105,51100,,,2021-06-09,0.7,BREAK
5011105,51100,2021-06-09 10:20:00,2021-06-09 14:05:00,2021-06-09,3.8,WRK
5011110,31288,2021-06-09 6:10:00,2021-06-09 10:47:00,2021-06-09,4.6,WRK
5011110,31288,,,2021-06-09,0.5,BREAK
5011110,31288,2021-06-09 11:19:00,2021-06-09 14:10:00,2021-06-09,2.9,WRK
5011147,55050,,,2021-06-09,6.0,ON_CALL
5011147,55050,2021-06-09 6:06:00,2021-06-09 8:06:00,2021-06-09,2.0,WRK
5011401,53410,,,2021-06-09,5.0,ON_CALL
5011401,53410,2021-06-09 6:11:00,2021-06-09 9:11:00,2021-06-09,3.0,WRK
5011499,53410,,,2021-06-09,5.0,ON_CALL
5011499,53410,2021-06-09 6:20:00,2021-06-09 9:20:00,2021-06-09,3.0,WRK
5011633,54013,,,2021-06-09,8.0,ABSENT
5012159,54013,,,2021-06-09,8.0,ABSENT
5012165,18048,,,2021-06-09,8.0,ABSENT
5012319,53410,,,2021-06-09,2.0,CHARGE
5012319,53410,2021-06-09 14:16:00,2021-06-09 19:51:00,2021-06-09,5.6,WRK
5012319,53410,,,2021-06-09,0.9,BREAK
5012319,53410,2021-06-09 20:47:00,2021-06-09 22:16:00,2021-06-09,1.5,WRK
5012329,11151,,,2021-06-09,8.0,ABSENT
5014147,54013,,,2021-06-09,8.0,ABSENT
1377208,53410,,,2021-06-10,5.0,ON_CALL
1377208,53410,2021-06-10 6:14:00,2021-06-10 9:14:00,2021-06-10,3.0,WRK
1977006,54013,,,2021-06-10,8.0,ABSENT
3974506,54013,,,2021-06-10,5.0,ON_CALL
3974506,54013,2021-06-10 14:14:00,2021-06-10 17:14:00,2021-06-10,3.0,WRK
4019778,53410,,,2021-06-10,3.0,CHARGE
4019778,53410,2021-06-10 6:00:00,2021-06-10 11:41:00,2021-06-10,5.7,WRK
4019778,53410,,,2021-06-10,0.9,BREAK
4019778,53410,2021-06-10 12:33:00,2021-06-10 14:00:00,2021-06-10,1.4,WRK
4024378,18048,,,2021-06-10,8.0,ABSENT
5001188,53410,,,2021-06-10,8.0,ABSENT
5005963,53410,,,2021-06-10,6.0,ON_CALL
5005963,53410,2021-06-10 14:15:00,2021-06-10 16:15:00,2021-06-10,2.0,WRK
5009770,53410,,,2021-06-10,8.0,ABSENT
5010823,55050,,,2021-06-10,6.0,ON_CALL
5010823,55050,2021-06-10 14:09:00,2021-06-10 16:09:00,2021-06-10,2.0,WRK
5010831,18048,,,2021-06-10,1.0,CHARGE
5010831,18048,2021-06-10 6:08:00,2021-06-10 8:47:00,2021-06-10,2.7,WRK
5010831,18048,,,2021-06-10,0.8,BREAK
5010831,18048,2021-06-10 9:34:00,2021-06-10 14:08:00,2021-06-10,4.6,WRK
5010836,54013,,,2021-06-10,2.0,CHARGE
5010836,54013,2021-06-10 6:07:00,2021-06-10 10:54:00,2021-06-10,4.8,WRK
5010836,54013,,,2021-06-10,0.9,BREAK
5010836,54013,2021-06-10 11:51:00,2021-06-10 14:07:00,2021-06-10,2.3,WRK
5011015,55050,,,2021-06-10,1.0,CHARGE
5011015,55050,2021-06-10 14:04:00,2021-06-10 17:49:00,2021-06-10,3.8,WRK
5011015,55050,,,2021-06-10,0.6,BREAK
5011015,55050,2021-06-10 18:27:00,2021-06-10 22:04:00,2021-06-10,3.6,WRK
5011060,55050,,,2021-06-10,8.0,ON_CALL
5011105,51100,2021-06-10 14:04:00,2021-06-10 19:43:00,2021-06-10,5.7,WRK
5011105,51100,,,2021-06-10,1.0,BREAK
5011105,51100,2021-06-10 20:42:00,2021-06-10 22:04:00,2021-06-10,1.4,WRK
5011110,31288,,,2021-06-10,1.0,CHARGE
5011110,31288,2021-06-10 14:07:00,2021-06-10 16:49:00,2021-06-10,2.7,WRK
5011110,31288,,,2021-06-10,1.0,BREAK
5011110,31288,2021-06-10 17:49:00,2021-06-10 22:07:00,2021-06-10,4.3,WRK
5011147,55050,2021-06-10 14:10:00,2021-06-10 18:51:00,2021-06-10,4.7,WRK
5011147,55050,,,2021-06-10,0.7,BREAK
5011147,55050,2021-06-10 19:32:00,2021-06-10 22:10:00,2021-06-10,2.6,WRK
5011401,53410,,,2021-06-10,5.0,ON_CALL
5011401,53410,2021-06-10 6:14:00,2021-06-10 9:14:00,2021-06-10,3.0,WRK
5011633,54013,,,2021-06-10,2.0,CHARGE
5011633,54013,2021-06-10 14:04:00,2021-06-10 19:46:00,2021-06-10,5.7,WRK
5011633,54013,,,2021-06-10,0.9,BREAK
5011633,54013,2021-06-10 20:41:00,2021-06-10 22:04:00,2021-06-10,1.4,WRK
5012159,54013,,,2021-06-10,1.0,CHARGE
5012159,54013,2021-06-10 6:03:00,2021-06-10 11:52:00,2021-06-10,5.8,WRK
5012159,54013,,,2021-06-10,0.6,BREAK
5012159,54013,2021-06-10 12:26:00,2021-06-10 14:03:00,2021-06-10,1.6,WRK
5012165,18048,,,2021-06-10,8.0,ON_CALL
5012319,53410,,,2021-06-10,7.0,ON_CALL
5012319,53410,2021-06-10 6:20:00,2021-06-10 7:20:00,2021-06-10,1.0,WRK
5012329,11151,,,2021-06-10,8.0,ABSENT
5014147,54013,,,2021-06-10,8.0,ABSENT
507800,53410,,,2021-06-10,6.0,ON_CALL
507800,53410,2021-06-10 6:14:00,2021-06-10 8:14:00,2021-06-10,2.0,WRK
1377208,53410,,,2021-06-11,3.0,CHARGE
1377208,53410,2021-06-11 6:10:00,2021-06-11 8:45:00,2021-06-11,2.6,WRK
1377208,53410,,,2021-06-11,0.6,BREAK
1377208,53410,2021-06-11 9:23:00,2021-06-11 14:10:00,2021-06-11,4.8,WRK
1977006,54013,,,2021-06-11,8.0,ABSENT
3974506,54013,,,2021-06-11,3.0,CHARGE
3974506,54013,2021-06-11 14:07:00,2021-06-11 19:43:00,2021-06-11,5.6,WRK
3974506,54013,,,2021-06-11,0.9,BREAK
3974506,54013,2021-06-11 20:38:00,2021-06-11 22:07:00,2021-06-11,1.5,WRK
4019778,53410,,,2021-06-11,5.0,ON_CALL
4019778,53410,2021-06-11 6:11:00,2021-06-11 9:11:00,2021-06-11,3.0,WRK
4024378,18048,,,2021-06-11,7.0,ON_CALL
4024378,18048,2021-06-11 6:04:00,2021-06-11 7:04:00,2021-06-11,1.0,WRK
5001188,53410,2021-06-11 14:02:00,2021-06-11 19:34:00,2021-06-11,5.5,WRK
5001188,53410,,,2021-06-11,0.8,BREAK
5001188,53410,2021-06-11 20:22:00,2021-06-11 22:02:00,2021-06-11,1.7,WRK
5001252,11151,,,2021-06-11,6.0,ON_CALL
5001252,11151,2021-06-11 14:14:00,2021-06-11 16:14:00,2021-06-11,2.0,WRK
5010823,55050,,,2021-06-11,8.0,ABSENT
5010831,18048,,,2021-06-11,8.0,ON_CALL
5010836,54013,,,2021-06-11,8.0,ON_CALL
5011015,55050,2021-06-11 14:16:00,2021-06-11 19:00:00,2021-06-11,4.7,WRK
5011015,55050,,,2021-06-11,0.5,BREAK
5011015,55050,2021-06-11 19:32:00,2021-06-11 22:16:00,2021-06-11,2.7,WRK
5011018,54013,,,2021-06-11,8.0,ON_CALL
5011105,51100,,,2021-06-11,7.0,ON_CALL
5011105,51100,2021-06-11 6:03:00,2021-06-11 7:03:00,2021-06-11,1.0,WRK
5011110,31288,,,2021-06-11,1.0,CHARGE
5011110,31288,2021-06-11 14:14:00,2021-06-11 18:01:00,2021-06-11,3.8,WRK
5011110,31288,,,2021-06-11,0.6,BREAK
5011110,31288,2021-06-11 18:36:00,2021-06-11 22:14:00,2021-06-11,3.6,WRK
5011147,55050,,,2021-06-11,7.0,ON_CALL
5011147,55050,2021-06-11 6:15:00,2021-06-11 7:15:00,2021-06-11,1.0,WRK
5011499,53410,,,2021-06-11,2.0,CHARGE
5011499,53410,2021-06-11 6:10:00,2021-06-11 9:52:00,2021-06-11,3.7,WRK
5011499,53410,,,2021-06-11,0.5,BREAK
5011499,53410,2021-06-11 10:23:00,2021-06-11 14:10:00,2021-06-11,3.8,WRK
5011633,54013,,,2021-06-11,6.0,ON_CALL
5011633,54013,2021-06-11 6:17:00,2021-06-11 8:17:00,2021-06-11,2.0,WRK
5012159,54013,,,2021-06-11,8.0,ABSENT
5012163,11151,,,2021-06-11,7.0,ON_CALL
5012163,11151,2021-06-11 14:20:00,2021-06-11 15:20:00,2021-06-11,1.0,WRK
5012165,18048,,,2021-06-11,8.0,ABSENT
5012319,53410,,,2021-06-11,8.0,ON_CALL
5012329,11151,,,2021-06-11,6.0,ON_CALL
5012329,11151,2021-06-11 6:16:00,2021-06-11 8:16:00,2021-06-11,2.0,WRK
5014147,54013,,,2021-06-11,1.0,CHARGE
5014147,54013,2021-06-11 14:20:00,2021-06-11 19:55:00,2021-06-11,5.6,WRK
5014147,54013,,,2021-06-11,0.9,BREAK
5014147,54013,2021-06-11 20:49:00,2021-06-11 22:20:00,2021-06-11,1.5,WRK
507800,53410,,,2021-06-11,2.0,CHARGE
507800,53410,2021-06-11 6:06:00,2021-06-11 10:45:00,2021-06-11,4.7,WRK
507800,53410,,,2021-06-11,0.5,BREAK
507800,53410,2021-06-11 11:15:00,2021-06-11 14:06:00,2021-06-11,2.9,WRK
1672200,31288,,,2021-06-12,8.0,ON_CALL
1977006,54013,,,2021-06-12,8.0,ABSENT
3974506,54013,,,2021-06-12,8.0,ABSENT
4019778,53410,,,2021-06-12,1.0,CHARGE
4019778,53410,2021-06-12 14:01:00,2021-06-12 19:49:00,2021-06-12,5.8,WRK
4019778,53410,,,2021-06-12,0.6,BREAK
4019778,53410,2021-06-12 20:23:00,2021-06-12 22:01:00,2021-06-12,1.6,WRK
4024378,18048,,,2021-06-12,8.0,ABSENT
5001188,53410,,,2021-06-12,8.0,ON_CALL
5005963,53410,,,2021-06-12,8.0,ABSENT
5009770,53410,2021-06-12 14:07:00,2021-06-12 18:37:00,2021-06-12,4.5,WRK
5009770,53410,,,2021-06-12,0.9,BREAK
5009770,53410,2021-06-12 19:30:00,2021-06-12 22:07:00,2021-06-12,2.6,WRK
5010823,55050,,,2021-06-12,7.0,ON_CALL
5010823,55050,2021-06-12 6:18:00,2021-06-12 7:18:00,2021-06-12,1.0,WRK
5010831,18048,,,2021-06-12,8.0,ABSENT
5010836,54013,,,2021-06-12,8.0,ABSENT
5011015,55050,,,2021-06-12,7.0,ON_CALL
5011015,55050,2021-06-12 6:13:00,2021-06-12 7:13:00,2021-06-12,1.0,WRK
5011018,54013,,,2021-06-12,8.0,ABSENT
5011060,55050,,,2021-06-12,8.0,ABSENT
5011110,31288,,,2021-06-12,6.0,ON_CALL
5011110,31288,2021-06-12 6:07:00,2021-06-12 8:07:00,2021-06-12,2.0,WRK
5011147,55050,2021-06-12 14:12:00,2021-06-12 16:51:00,2021-06-12,2.7,WRK
5011147,55050,,,2021-06-12,0.7,BREAK
5011147,55050,2021-06-12 17:34:00,2021-06-12 22:12:00,2021-06-12,4.6,WRK
5011401,53410,,,2021-06-12,8.0,ABSENT
5011499,53410,2021-06-12 14:14:00,2021-06-12 16:49:00,2021-06-12,2.6,WRK
5011499,53410,,,2021-06-12,0.8,BREAK
5011499,53410,2021-06-12 17:39:00,2021-06-12 22:14:00,2021-06-12,4.6,WRK
5011633,54013,,,2021-06-12,8.0,ABSENT
5012163,11151,,,2021-06-12,8.0,ABSENT
5012165,18048,,,2021-06-12,8.0,ABSENT
5012329,11151,,,2021-06-12,2.0,CHARGE
5012329,11151,2021-06-12 6:15:00,2021-06-12 9:55:00,2021-06-12,3.7,WRK
5012329,11151,,,2021-06-12,0.5,BREAK
5012329,11151,2021-06-12 10:26:00,2021-06-12 14:15:00,2021-06-12,3.8,WRK
5014147,54013,,,2021-06-12,8.0,ABSENT
507800,53410,,,2021-06-12,8.0,ABSENT
1672200,31288,2021-06-13 14:05:00,2021-06-13 18:40:00,2021-06-13,4.6,WRK
1672200,31288,,,2021-06-13,0.7,BREAK
1672200,31288,2021-06-13 19:21:00,2021-06-13 22:05:00,2021-06-13,2.7,WRK
1977006,54013,,,2021-06-13,6.0,ON_CALL
1977006,54013,2021-06-13 14:12:00,2021-06-13 16:12:00,2021-06-13,2.0,WRK
3974506,54013,,,2021-06-13,8.0,ABSENT
4019778,53410,,,2021-06-13,8.0,ABSENT
4024378,18048,,,2021-06-13,7.0,ON_CALL
4024378,18048,2021-06-13 14:19:00,2021-06-13 15:19:00,2021-06-13,1.0,WRK
5001188,53410,,,2021-06-13,3.0,CHARGE
5001188,53410,2021-06-13 14:17:00,2021-06-13 17:57:00,2021-06-13,3.7,WRK
5001188,53410,,,2021-06-13,1.0,BREAK
5001188,53410,2021-06-13 18:56:00,2021-06-13 22:17:00,2021-06-13,3.4,WRK
5001252,11151,,,2021-06-13,8.0,ABSENT
5005963,53410,,,2021-06-13,8.0,ABSENT
5009770,53410,,,2021-06-13,8.0,ABSENT
5010823,55050,,,2021-06-13,8.0,ABSENT
5010831,18048,,,2021-06-13,8.0,ABSENT
5010836,54013,,,2021-06-13,8.0,ABSENT
5011018,54013,,,2021-06-13,7.0,ON_CALL
5011018,54013,2021-06-13 14:20:00,2021-06-13 15:20:00,2021-06-13,1.0,WRK
5011105,51100,,,2021-06-13,6.0,ON_CALL
5011105,51100,2021-06-13 6:05:00,2021-06-13 8:05:00,2021-06-13,2.0,WRK
5011110,31288,,,2021-06-13,7.0,ON_CALL
5011110,31288,2021-06-13 6:08:00,2021-06-13 7:08:00,2021-06-13,1.0,WRK
5011147,55050,,,2021-06-13,8.0,ABSENT
5011499,53410,,,2021-06-13,8.0,ABSENT
5011633,54013,,,2021-06-13,8.0,ABSENT
5012159,54013,,,2021-06-13,2.0,CHARGE
5012159,54013,2021-06-13 14:14:00,2021-06-13 19:45:00,2021-06-13,5.5,WRK
5012159,54013,,,2021-06-13,0.6,BREAK
5012159,54013,2021-06-13 20:20:00,2021-06-13 22:14:00,2021-06-13,1.9,WRK
5012163,11151,,,2021-06-13,8.0,ABSENT
5012165,18048,,,2021-06-13,7.0,ON_CALL
5012165,18048,2021-06-13 6:12:00,2021-06-13 7:12:00,2021-06-13,1.0,WRK
5012329,11151,,,2021-06-13,8.0,ABSENT
5014147,54013,2021-06-13 6:16:00,2021-06-13 10:52:00,2021-06-13,4.6,WRK
5014147,54013,,,2021-06-13,0.6,BREAK
5014147,54013,2021-06-13 11:30:00,2021-06-13 14:16:00,2021-06-13,2.8,WRK
507800,53410,,,2021-06-13,8.0,ABSENT
1377208,53410,,,2021-06-14,8.0,ABSENT
1672200,31288,,,2021-06-14,2.0,CHARGE
1672200,31288,2021-06-14 6:20:00,2021-06-14 11:07:00,2021-06-14,4.8,WRK
1672200,31288,,,2021-06-14,0.6,BREAK
1672200,31288,2021-06-14 11:45:00,2021-06-14 14:20:00,2021-06-14,2.6,WRK
1977006,54013,,,2021-06-14,8.0,ABSENT
3974506,54013,2021-06-14 6:15:00,2021-06-14 9:56:00,2021-06-14,3.7,WRK
3974506,54013,,,2021-06-14,0.6,BREAK
3974506,54013,2021-06-14 10:29:00,2021-06-14 14:15:00,2021-06-14,3.8,WRK
4019778,53410,,,2021-06-14,5.0,ON_CALL
4019778,53410,2021-06-14 6:16:00,2021-06-14 9:16:00,2021-06-14,3.0,WRK
4024378,18048,2021-06-14 14:07:00,2021-06-14 16:38:00,2021-06-14,2.5,WRK
4024378,18048,,,2021-06-14,0.5,BREAK
4024378,18048,2021-06-14 17:10:00,2021-06-14 22:07:00,2021-06-14,5.0,WRK
5001188,53410,,,2021-06-14,7.0,ON_CALL
5001188,53410,2021-06-14 6:11:00,2021-06-14 7:11:00,2021-06-14,1.0,WRK
5001252,11151,2021-06-14 14:08:00,2021-06-14 18:43:00,2021-06-14,4.6,WRK
5001252,11151,,,2021-06-14,0.9,BREAK
5001252,11151,2021-06-14 19:38:00,2021-06-14 22:08:00,2021-06-14,2.5,WRK
5005963,53410,,,2021-06-14,7.0,ON_CALL
5005963,53410,2021-06-14 6:06:00,2021-06-14 7:06:00,2021-06-14,1.0,WRK
5010823,55050,,,2021-06-14,8.0,ABSENT
5010831,18048,,,2021-06-14,5.0,ON_CALL
5010831,18048,2021-06-14 6:03:00,2021-06-14 9:03:00,2021-06-14,3.0,WRK
5010836,54013,,,2021-06-14,7.0,ON_CALL
5010836,54013,2021-06-14 6:19:00,2021-06-14 7:19:00,2021-06-14,1.0,WRK
5011018,54013,,,2021-06-14,2.0,CHARGE
5011018,54013,2021-06-14 14:05:00,2021-06-14 16:53:00,2021-06-14,2.8,WRK
5011018,54013,,,2021-06-14,0.6,BREAK
5011018,54013,2021-06-14 17:26:00,2021-06-14 22:05:00,2021-06-14,4.7,WRK
5011060,55050,,,2021-06-14,8.0,ABSENT
5011110,31288,,,2021-06-14,6.0,ON_CALL
5011110,31288,2021-06-14 6:04:00,2021-06-14 8:04:00,2021-06-14,2.0,WRK
5011147,55050,,,2021-06-14,6.0,ON_CALL
5011147,55050,2021-06-14 14:20:00,2021-06-14 16:20:00,2021-06-14,2.0,WRK
5011401,53410,2021-06-14 6:14:00,2021-06-14 9:44:00,2021-06-14,3.5,WRK
5011401,53410,,,2021-06-14,0.7,BREAK
5011401,53410,2021-06-14 10:24:00,2021-06-14 14:14:00,2021-06-14,3.8,WRK
5011499,53410,,,2021-06-14,8.0,ABSENT
5011633,54013,,,2021-06-14,8.0,ABSENT
5012159,54013,,,2021-06-14,2.0,CHARGE
5012159,54013,2021-06-14 6:11:00,2021-06-14 8:41:00,2021-06-14,2.5,WRK
5012159,54013,,,2021-06-14,0.5,BREAK
5012159,54013,2021-06-14 9:11:00,2021-06-14 14:11:00,2021-06-14,5.0,WRK
5012165,18048,,,2021-06-14,7.0,ON_CALL
5012165,18048,2021-06-14 6:19:00,2021-06-14 7:19:00,2021-06-14,1.0,WRK
5012319,53410,,,2021-06-14,2.0,CHARGE
5012319,53410,2021-06-14 6:19:00,2021-06-14 9:59:00,2021-06-14,3.7,WRK
